id,organization,account,service_key,short_description,long_description,service_display_name,service_url,language,agencies,tags,created_at,updated_at
207376,NOAA Ocean Acidification Program,oa_noaa,twitter,"A platform to inform the public about NOAA Ocean Acidification Program's research, education and outreach efforts.",A platform to inform the public as to how this program is providing leadership to better understand and predict changes in the Earth's environment as a consequence of the acidification of the oceans and Great Lakes.,Twitter,https://twitter.com/OA_NOAA,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}]","[{""id""=>2654, ""tag_text""=>""noaa""}]",2017-01-18T19:12:53.000Z,2017-01-18T19:12:59.000Z
207373,NOAA Ocean Acidification Program,"",facebook,"A platform to inform the public about the NOAA Ocean Acidification Program's research, education and outreach efforts.",A platform to inform the public as to how this program is providing leadership to better understand and predict changes in the Earth's environment as a consequence of the acidification of the oceans and Great Lakes,Facebook,https://www.facebook.com/NoaaOceanAcidificationProgram/,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}]",[],2017-01-18T19:10:39.000Z,2017-01-18T19:11:13.000Z
207364,Papahānaumokuākea Marine National Monument,"",facebook,"The Facebook page for Papahānaumokuākea Marine National Monument, the largest marine conservation area in the United States and one of the largest in the world. Located in the Northwestern Hawaiian Islands.","The Facebook page for Papahānaumokuākea Marine National Monument, the largest marine conservation area in the United States and one of the largest in the world. Located in the Northwestern Hawaiian Islands. The Monument is 582,578 square miles (1,508,870 km2) in size and protects many endemic species, some of the most extensive and healthiest coral reefs in the U.S., many deep sea seamounts and banks that are biological hot spots, sacred cultural sites, and the largest tropical seabird rookery in the world. Papahānaumokuākea Marine National Monument is administered jointly by four co-trustees – the Department of Commerce, the Department of the Interior, the State of Hawai'i and the Office of Hawaiian Affairs.",Facebook,https://www.facebook.com/Papahanaumokuakea/,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}, {""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}]","[{""id""=>2666, ""tag_text""=>""national ocean atmospheric administration""}, {""id""=>16411, ""tag_text""=>""pacific ocean""}, {""id""=>1706, ""tag_text""=>""marine protected areas""}, {""id""=>26658, ""tag_text""=>""marine national monument""}, {""id""=>16701, ""tag_text""=>""coral reefs""}, {""id""=>2659, ""tag_text""=>""sharks""}, {""id""=>3503, ""tag_text""=>""cultural resources""}, {""id""=>19371, ""tag_text""=>""cultural landscapes""}, {""id""=>26659, ""tag_text""=>""world heritage site""}]",2017-01-18T01:02:57.000Z,2017-01-18T01:08:57.000Z
207345,"",bisgov,twitter,"","",Twitter,https://twitter.com/BISgov,English,"[{""id""=>1191, ""name""=>""Bureau of Industry and Security (BIS)"", ""info_url""=>""http://www.bis.doc.gov/""}]",[],2017-01-17T19:07:30.000Z,2017-01-17T19:08:16.000Z
207343,LincolnBirthplaceNPS,lincolnbirthnps,twitter,Official site of the Abraham Lincoln Birthplace NHP,"Abraham Lincoln Birthplace NHP preserves both the Sinking Spring Farm where Lincoln was born in 1809 and lived for approx. 2 years, as well as the Knob Creek farm where he and his family lived for 5 years before moving to Indiana in 1816.",Twitter,https://twitter.com/LincolnBirthNPS,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}]",[],2017-01-17T16:47:00.000Z,2017-01-17T16:47:00.000Z
207340,NOAA HAB (Red Tide) Watch,"",facebook,NOAA's Harmful Algal Bloom Operational Forecast System provides the nation’s only operational forecasts for harmful algal blooms (also known as red tides) in the Gulf of Mexico.,"",Facebook,https://www.facebook.com/Habredtidewatchnoaagov/,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}, {""id""=>2011, ""name""=>""National Oceanic and Atmospheric Administration (NOAA)"", ""info_url""=>""http://www.noaa.gov/""}]",[],2017-01-17T15:50:13.000Z,2017-01-17T15:53:44.000Z
207337,NOAA Marine Debris Program,noaadebris,instagram,"","",Instagram,https://www.instagram.com/noaadebris/,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}, {""id""=>2011, ""name""=>""National Oceanic and Atmospheric Administration (NOAA)"", ""info_url""=>""http://www.noaa.gov/""}]",[],2017-01-13T21:42:38.000Z,2017-01-13T21:42:38.000Z
207325,@NOAAFish_SERO,noaafish_sero,twitter,Account to highlight happenings within Fisheries in the southeast US,"Our twitter account features new regulations, open comment periods and science throughout the southeast (North Carolina through the USVI and Puerto Rico and over the Texas)",Twitter,https://twitter.com/NOAAFish_SERO,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}]",[],2017-01-13T01:37:13.000Z,2017-01-13T01:37:13.000Z
20402,NOAA Fisheries,NOAAFisheries,twitter,This is the official Twitter feed for NOAA Fisheries.  NOAA Fisheries is responsible for science-based conservation and management for sustainable living marine resources and healthy ecosystems. Website: www.fisheries.noaa.gov ,"This is the official Twitter feed for NOAA Fisheries. NOAA's National Marine Fisheries Service is the federal agency, a division of the Department of Commerce, responsible for the stewardship of the nation's living marine resources and their habitat. NOAA Fisheries is responsible for the management, conservation and protection of living marine resources. To do this, the agency assesses and predicts the status of fish stocks, ensures compliance with fisheries regulations, and works to reduce wasteful fishing practices. NOAA Fisheries also recovers protected marine species (i.e. whales, turtles), striking a balance with America's economic and recreational opportunities. With the help of the six regional offices and eight management councils, NOAA Fisheries Service works together with communities on a wide variety of fishery management issues, promotes sustainable fisheries, and works to end overfishing, and the decline of species and their habitat. Website: www.fisheries.noaa.gov",Twitter,http://twitter.com/NOAAFisheries,English(UK),"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}, {""id""=>2011, ""name""=>""National Oceanic and Atmospheric Administration (NOAA)"", ""info_url""=>""http://www.noaa.gov/""}]","[{""id""=>2666, ""tag_text""=>""national ocean atmospheric administration""}, {""id""=>571, ""tag_text""=>""fisheries""}, {""id""=>2667, ""tag_text""=>""noaa fisheries""}, {""id""=>8131, ""tag_text""=>""protected resources""}, {""id""=>2103, ""tag_text""=>""habitat""}, {""id""=>211, ""tag_text""=>""conservation""}, {""id""=>1341, ""tag_text""=>""science""}, {""id""=>8121, ""tag_text""=>""fisheries management""}, {""id""=>2654, ""tag_text""=>""noaa""}]",2012-08-21T15:37:56.000Z,2017-01-12T17:22:45.000Z
197931,Abraham Lincoln Birthplace National Historical Park,lincolnbirthplacenps,instagram,Official Instagram account for the Lincoln Birthplace,"Preserves two sites, Sinking Spring where Abraham Lincoln was born and spent approx. 2 years of his life and the Knob Creek farm where he and his family lived for 5 years. ",Instagram,https://www.instagram.com/lincolnbirthplacenps/,English,"[{""id""=>2021, ""name""=>""National Park Service (NPS)"", ""info_url""=>""http://www.nps.gov""}]","[{""id""=>3768, ""tag_text""=>""nps""}, {""id""=>3767, ""tag_text""=>""national park service""}, {""id""=>14861, ""tag_text""=>""park""}, {""id""=>3499, ""tag_text""=>""parks""}, {""id""=>1261, ""tag_text""=>""recreation""}, {""id""=>25241, ""tag_text""=>""abli""}]",2016-06-17T12:49:27.000Z,2017-01-12T16:36:26.000Z
207280,MountRushmoreNPS,channel,youtube,This is the official YouTube account for Mount Rushmore National Memorial,"",YouTube,https://www.youtube.com/channel/UCeXt3yEsEx1FfFHKZG-wlqw,English,"[{""id""=>2021, ""name""=>""National Park Service (NPS)"", ""info_url""=>""http://www.nps.gov""}]","[{""id""=>3768, ""tag_text""=>""nps""}, {""id""=>26647, ""tag_text""=>""mount rushmore""}, {""id""=>26648, ""tag_text""=>""rushmore""}, {""id""=>3767, ""tag_text""=>""national park service""}, {""id""=>1091, ""tag_text""=>""national parks""}, {""id""=>26649, ""tag_text""=>""mount rushmore national memorial""}, {""id""=>16221, ""tag_text""=>""national memorial""}, {""id""=>26650, ""tag_text""=>""sculpture""}]",2017-01-11T21:20:10.000Z,2017-01-11T21:27:13.000Z
207264,U.S. Coast Guard Air Station Detroit,"",facebook,U.S. Coast Guard Air Station Detroit Facebook,"Official U.S. Coast Guard Air Station Detroit  Facebook page
",Facebook,https://www.facebook.com/US-Coast-Guard-Air-Station-Detroit-479563738892243/,English,"[{""id""=>371, ""name""=>""Department of Homeland Security (DHS)"", ""info_url""=>""http://www.dhs.gov""}]","[{""id""=>3440, ""tag_text""=>""coast guard""}, {""id""=>1231, ""tag_text""=>""public safety""}, {""id""=>3828, ""tag_text""=>""maritime""}]",2017-01-11T15:14:36.000Z,2017-01-11T15:15:14.000Z
207259,U.S. Coast Guard Sector Ste Marie,"",facebook,U.S. Coast Guard Sector Sault Ste Marie Facebook,"Official U.S. Coast Guard Sector Ste Marie Facebook page
",Facebook,https://www.facebook.com/US-Coast-Guard-Sector-Sault-Ste-Marie-1696676213934206/ ,English,"[{""id""=>371, ""name""=>""Department of Homeland Security (DHS)"", ""info_url""=>""http://www.dhs.gov""}]","[{""id""=>3440, ""tag_text""=>""coast guard""}, {""id""=>26195, ""tag_text""=>"" safety""}, {""id""=>26637, ""tag_text""=>"" maritime""}, {""id""=>2110, ""tag_text""=>""sport fish and boating partnership council""}]",2017-01-11T15:08:51.000Z,2017-01-11T15:09:41.000Z
84211,U.S. Census Bureau,us-census-bureau,linkedin,"Your trusted source for quality statistics about our nation's people, places and economy. www.census.gov/","",LinkedIn,https://www.linkedin.com/company/us-census-bureau,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}]",[],2016-02-17T15:01:34.000Z,2017-01-10T19:41:55.000Z
84181,U.S. Census Bureau,uscensusbureau,instagram,"Your trusted source for quality statistics about our nation's people, places and economy. www.census.gov/","Your trusted source for quality statistics about our nation's people, places and economy. www.census.gov/",Instagram,http://instagram.com/uscensusbureau,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}]",[],2016-02-17T14:57:41.000Z,2017-01-10T19:40:11.000Z
207203,National Institute of Arthritis and Musculoskeletal and Skin Diseases,niams_nih,flickr,The NIAMS Image gallery,"

[https://www.flickr.com/photos/niams_nih/22008270572/in/album-72157659591768051/]

The National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS) is a part of the National Institutes of Health within the U.S. Department of Health and Human Services. The mission of the NIAMS is to support research into the causes, treatment, and prevention of arthritis and musculoskeletal and skin diseases; the training of basic and clinical scientists to carry out this research; and the dissemination of information on research progress in these diseases.

The NIAMS Image Gallery on Flickr provides images that are free to use with credit. Images are meant for use by the science and health community, the press that covers health and science, teachers and other educators in health and science and non-profit organizations that produce health and science information. They are not intended for commercial use.",Flickr,https://www.flickr.com/photos/niams_nih,English,"[{""id""=>361, ""name""=>""Department of Health and Human Services (HHS)"", ""info_url""=>""http://www.hhs.gov""}]",[],2017-01-10T18:55:31.000Z,2017-01-10T18:55:31.000Z
207201,USAID/Colombia,usaid_colombia,flickr,"","",Flickr,https://www.flickr.com/photos/usaid_colombia/,Spanish,"[{""id""=>31, ""name""=>""United States Agency for International Development (USAID)"", ""info_url""=>""http://www.usaid.gov""}]","[{""id""=>26636, ""tag_text""=>""united states agency for international development""}, {""id""=>26635, ""tag_text""=>""us embassy bogota""}, {""id""=>26633, ""tag_text""=>""usaid/colombia""}, {""id""=>2744, ""tag_text""=>""usaid""}, {""id""=>2886, ""tag_text""=>""colombia""}]",2017-01-10T17:05:27.000Z,2017-01-10T17:05:27.000Z
207199,USAID Colombia,usaidcolombiavideo,youtube,"","Canal oficial de la Agencia de Estados Unidos para el Desarrollo Internacional (USAID) en Colombia. Apoyamos los esfuerzos de los colombianos para promover la prosperidad económica, mejorar las condiciones de vida de las poblaciones más vulnerables, promover el respeto por los derechos humanos y la justicia, y enfrentar las amenazas naturales generadas por el cambio climático y proteger los ecosistemas y la biodiversidad existentes en Colombia. Encuentre nuestra política de privacidad en el siguiente vínculo: www.usaid.gov/privacy-policy. Find our privacy policy at www.usaid.gov/privacy-policy.",YouTube,https://www.youtube.com/user/USAIDColombiaVideo/,Spanish,"[{""id""=>31, ""name""=>""United States Agency for International Development (USAID)"", ""info_url""=>""http://www.usaid.gov""}]","[{""id""=>26631, ""tag_text""=>""united states agency for international developmet""}, {""id""=>26635, ""tag_text""=>""us embassy bogota""}, {""id""=>2744, ""tag_text""=>""usaid""}, {""id""=>26633, ""tag_text""=>""usaid/colombia""}, {""id""=>2886, ""tag_text""=>""colombia""}]",2017-01-10T17:00:09.000Z,2017-01-10T17:00:09.000Z
207197,USAID_Colombia,"",facebook,USAID es la Agencia de los Estados Unidos para el Desarrollo Internacional. Las opiniones expresadas en esta página corresponden a los autores y no reflejan necesariamente la opinión de USAID o del Gobierno de los Estados Unidos de América.,"Privacy and Security

Thank you for visiting the Facebook page of the U.S. Agency for International Development (USAID) in Colombia. If you are looking for the official source of information about USAID/Colombia please visit http://colombia.usaid.gov/index.php/es/

Commenting on our page: While our Facebook wall is an open forum, it's also a family friendly one, so please keep your comments and wall posts clean. In addition to keeping our page family friendly, we ask that you follow our posting guidelines here. If you don't comply, your message will be removed and your account may be blocked from further postings:

The use of vulgar, offensive, threatening, or harassing language is prohibited. We do not allow solicitations or advertisements
We do not allow comments that suggest or encourage illegal activity

Records & Privacy: While USAID will not be collecting or retaining these comments in our records, this is a public forum and any information provided in comments will be publicly available on Facebook. As such, please do not post personal details such as your telephone number, email address, or any other personally identifiable information you do not want available to the general public.

Non-Endorsement: USAID/Colombia use of Facebook does not constitute an endorsement of Facebook by USAID of the sponsors of the site or the information or products presented on the site.

Further, the inclusion of links to other websites does not constitute and endorsement of any views expressed, or commercial products or services offered on these outside sites, or the organizations sponsoring the sites. For complete details please visit: http://www.usaid.gov/privacy.html

http://www.usaid.gov/privacy/comment

Find our privacy policy at www.usaid.gov/privacy-policy.",Facebook,https://www.facebook.com/USAIDColombia/,Spanish,"[{""id""=>31, ""name""=>""United States Agency for International Development (USAID)"", ""info_url""=>""http://www.usaid.gov""}]","[{""id""=>26634, ""tag_text""=>""united sates agency for international development""}, {""id""=>26635, ""tag_text""=>""us embassy bogota""}, {""id""=>2744, ""tag_text""=>""usaid""}, {""id""=>26633, ""tag_text""=>""usaid/colombia""}, {""id""=>2886, ""tag_text""=>""colombia""}]",2017-01-10T16:53:59.000Z,2017-01-10T16:53:59.000Z
